/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_188.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_188.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_188.jpg,0,0,0,3.900073E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_259.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_259.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_259.jpg,0,0,0,1.988052E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_331.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_331.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_331.jpg,0,0,0,1.878545E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_402.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_402.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_402.jpg,0,0,0,4.814482E-07
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_472.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_472.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_472.jpg,0,0,0,6.313536E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_543.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_543.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_543.jpg,0,0,0,1.940568E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_618.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_618.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_618.jpg,0,0,0,4.721166E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_687.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_687.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_687.jpg,0,0,0,4.517453E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_754.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_754.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_754.jpg,0,0,0,3.126662E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_828.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_828.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_828.jpg,0,0,0,2.026542E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_897.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_897.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_897.jpg,0,0,0,5.280361E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_23_967.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_23_967.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_23_967.jpg,0,0,0,3.034439E-07
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_037.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_037.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_037.jpg,0,0,0,2.559153E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_109.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_109.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_109.jpg,0,0,0,1.519718E-06
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_178.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_178.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_178.jpg,0,0,0,7.348401E-07
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_245.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_245.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_245.jpg,0,0,0,5.95302E-07
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_316.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_316.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_316.jpg,0,0.1733218,0,0.08371267
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_390.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_390.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_390.jpg,0,0.4145941,0,0.3773908
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_458.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_458.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_458.jpg,0,0.3684275,0,0.5932857
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_525.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_525.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_525.jpg,0,0.5905956,0,1.078762
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_594.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_594.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_594.jpg,0,0.7752274,0,1.539395
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_662.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_662.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_662.jpg,0,0.7800336,0,2.06562
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_731.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_731.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_731.jpg,0,1,0,2.901532
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_801.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_801.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_801.jpg,0,0.9573607,0,3.595215
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_870.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_870.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_870.jpg,0,0.7029368,0,4.347968
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_24_936.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_24_936.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_24_936.jpg,0,0.8365512,0,4.877071
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_007.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_007.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_007.jpg,0,0.9165221,0,5.739509
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_077.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_077.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_077.jpg,0,0.7283351,0,6.290357
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_150.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_150.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_150.jpg,0,0.8785928,0,7.023948
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_227.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_227.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_227.jpg,0,0.6468908,0,7.695115
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_295.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_295.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_295.jpg,0,0.7298862,0,8.115809
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_363.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_363.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_363.jpg,0,0.7615395,0,8.63623
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_433.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_433.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_433.jpg,0,0.5141622,0,9.178034
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_503.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_503.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_503.jpg,0,0.5833989,0,9.498266
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_571.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_571.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_571.jpg,0,0.484978,0,9.981651
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_643.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_643.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_643.jpg,0,0.2909259,0,10.19643
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_714.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_714.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_714.jpg,0,0.4397498,0,10.44061
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_787.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_787.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_787.jpg,0,0.2001696,0,10.65226
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_860.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_860.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_860.jpg,0,0.02579451,0,10.6617
/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/center_2018_07_20_22_22_25_933.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/left_2018_07_20_22_22_25_933.jpg,/Users/madhuhegde/tensorflow/CarND-Behavioral-Cloning-P3-master/IMG/right_2018_07_20_22_22_25_933.jpg,0,0,0,10.57826
